treatment,tree_id,deploy,metabolite,site_num,tree_num,decomp_day,well_id,time,od_raw,od_corrected_b,od_corrected_b_n,nm
P,HOK,HOK,HOK,1,1,1,10A,2880,,,,450
AB,HOK,HOK,HOK,1,1,1,10B,2880,,,,450
P,SEK,HOK,HOK,1,1,1,10C,2880,,,,450
AB,SEK,HOK,HOK,1,1,1,10D,2880,,,,450
P,SEK,SEK,HOK,1,1,1,10E,2880,,,,450
AB,SEK,SEK,HOK,1,1,1,10F,2880,,,,450
P,HOK,SEK,HOK,1,1,1,10G,2880,,,,450
AB,HOK,SEK,HOK,1,1,1,10H,2880,,,,450
P,HOK,HOK,SEK,2,5,1,1A,4320,1.759,1.411859135,1.243202568,450
AB,HOK,HOK,SEK,2,5,1,1B,4320,1.729,1.387779673,1.219123106,450
P,SEK,HOK,SEK,2,5,1,1C,4320,2.412,1.935988763,1.767332196,450
AB,SEK,HOK,SEK,2,5,1,1D,4320,1.577,1.265777064,1.097120498,450
P,SEK,SEK,SEK,2,5,1,1E,4320,1.909,1.532256446,1.36359988,450
AB,SEK,SEK,SEK,2,5,1,1F,4320,2.437,1.956054981,1.787398415,450
P,HOK,SEK,SEK,2,5,1,1G,4320,2.219,1.781077556,1.612420989,450
AB,HOK,SEK,SEK,2,5,1,1H,4320,1.537,1.233671115,1.065014548,450
P,HOK,HOK,SEK,2,4,1,2A,4320,1.748,1.403029999,1.234373432,450
AB,HOK,HOK,SEK,2,4,1,2B,4320,2.071,1.662285542,1.493628976,450
P,SEK,HOK,SEK,2,4,1,2C,4320,1.691,1.357279021,1.188622454,450
AB,SEK,HOK,SEK,2,4,1,2D,4320,1.769,1.419885623,1.251229056,450
P,SEK,SEK,SEK,2,4,1,2E,4320,1.805,1.448780977,1.280124411,450
AB,SEK,SEK,SEK,2,4,1,2F,4320,2.217,1.779472258,1.610815692,450
P,HOK,SEK,SEK,2,4,1,2G,4320,1.538,1.234473763,1.065817197,450
AB,HOK,SEK,SEK,2,4,1,2H,4320,2.071,1.662285542,1.493628976,450
P,HOK,HOK,SEK,2,3,1,3A,4320,1.132,0.908598375,0.739941808,450
AB,HOK,HOK,SEK,2,3,1,3B,4320,1.348,1.081970503,0.913313936,450
P,SEK,HOK,SEK,2,3,1,3C,4320,1.238,0.993679141,0.825022575,450
AB,SEK,HOK,SEK,2,3,1,3D,4320,1.347,1.081167854,0.912511287,450
P,SEK,SEK,SEK,2,3,1,3E,4320,1.417,1.137353266,0.968696699,450
AB,SEK,SEK,SEK,2,3,1,3F,4320,1.502,1.205578409,1.036921842,450
P,HOK,SEK,SEK,2,3,1,3G,4320,2.058,1.651851109,1.483194542,450
AB,HOK,SEK,SEK,2,3,1,3H,4320,1.535,1.232065817,1.063409251,450
P,HOK,HOK,SEK,2,2,1,4A,4320,1.944,1.560349152,1.391692586,450
AB,HOK,HOK,SEK,2,2,1,4B,4320,1.246,1.000100331,0.831443764,450
P,SEK,HOK,SEK,2,2,1,4C,4320,2.15,1.725694793,1.557038226,450
AB,SEK,HOK,SEK,2,2,1,4D,4320,2.297,1.843684158,1.675027591,450
P,SEK,SEK,SEK,2,2,1,4E,4320,1.392,1.117287047,0.948630481,450
AB,SEK,SEK,SEK,2,2,1,4F,4320,1.036,0.831544096,0.662887529,450
P,HOK,SEK,SEK,2,2,1,4G,4320,1.361,1.092404936,0.92374837,450
AB,HOK,SEK,SEK,2,2,1,4H,4320,1.852,1.486505468,1.317848901,450
P,HOK,HOK,SEK,2,1,1,5A,4320,2.205,1.769840474,1.601183907,450
AB,HOK,HOK,SEK,2,1,1,5B,4320,2.544,2.041938397,1.87328183,450
P,SEK,HOK,SEK,2,1,1,5C,4320,2.096,1.682351761,1.513695194,450
AB,SEK,HOK,SEK,2,1,1,5D,4320,2.202,1.767432527,1.598775961,450
P,SEK,SEK,SEK,2,1,1,5E,4320,2.231,1.790709341,1.622052774,450
AB,SEK,SEK,SEK,2,1,1,5F,4320,1.881,1.509782282,1.341125715,450
P,HOK,SEK,SEK,2,1,1,5G,4320,2.21,1.773853717,1.605197151,450
AB,HOK,SEK,SEK,2,1,1,5H,4320,2.771,2.224139661,2.055483094,450
P,HOK,HOK,HOK,2,5,1,6A,4320,2.418,1.940804655,1.772148089,450
AB,HOK,HOK,HOK,2,5,1,6B,4320,1.533,1.23046052,1.061803953,450
P,SEK,HOK,HOK,2,5,1,6C,4320,3.369,2.704123608,2.535467041,450
AB,SEK,HOK,HOK,2,5,1,6D,4320,1.611,1.293067122,1.124410555,450
P,SEK,SEK,HOK,2,5,1,6E,4320,2.287,1.83565767,1.667001104,450
AB,SEK,SEK,HOK,2,5,1,6F,4320,2.42,1.942409953,1.773753386,450
P,HOK,SEK,HOK,2,5,1,6G,4320,2.45,1.966489415,1.797832848,450
AB,HOK,SEK,HOK,2,5,1,6H,4320,1.574,1.263369118,1.094712551,450
P,HOK,HOK,HOK,2,4,1,7A,4320,1.253,1.005718872,0.837062306,450
AB,HOK,HOK,HOK,2,4,1,7B,4320,1.835,1.472860439,1.304203873,450
P,SEK,HOK,HOK,2,4,1,7C,4320,0.867,0.695896458,0.527239892,450
AB,SEK,HOK,HOK,2,4,1,7D,4320,0.796,0.638908398,0.470251831,450
P,SEK,SEK,HOK,2,4,1,7E,4320,0.985,0.79060901,0.621952443,450
AB,SEK,SEK,HOK,2,4,1,7F,4320,1.167,0.936691081,0.768034514,450
P,HOK,SEK,HOK,2,4,1,7G,4320,1.952,1.566770342,1.398113775,450
AB,HOK,SEK,HOK,2,4,1,7H,4320,1.059,0.850005017,0.68134845,450
P,HOK,HOK,HOK,2,3,1,8A,4320,1.612,1.29386977,1.125213204,450
AB,HOK,HOK,HOK,2,3,1,8B,4320,2.34,1.878198054,1.709541487,450
P,SEK,HOK,HOK,2,3,1,8C,4320,2.108,1.691983546,1.523326979,450
AB,SEK,HOK,HOK,2,3,1,8D,4320,0.956,0.767332196,0.59867563,450
P,SEK,SEK,HOK,2,3,1,8E,4320,2.419,1.941607304,1.772950737,450
AB,SEK,SEK,HOK,2,3,1,8F,4320,1.459,1.171064513,1.002407946,450
P,HOK,SEK,HOK,2,3,1,8G,4320,1.445,1.159827431,0.991170864,450
AB,HOK,SEK,HOK,2,3,1,8H,4320,2.017,1.61894251,1.450285944,450
P,HOK,HOK,HOK,2,2,1,9A,4320,1.813,1.455202167,1.2865456,450
AB,HOK,HOK,HOK,2,2,1,9B,4320,2.602,2.088492024,1.919835457,450
P,SEK,HOK,HOK,2,2,1,9C,4320,2.642,2.120597973,1.951941407,450
AB,SEK,HOK,HOK,2,2,1,9D,4320,1.892,1.518611418,1.349954851,450
P,SEK,SEK,HOK,2,2,1,9E,4320,2.969,2.383064112,2.214407545,450
AB,SEK,SEK,HOK,2,2,1,9F,4320,1.974,1.584428614,1.415772048,450
P,HOK,SEK,HOK,2,2,1,9G,4320,2.2,1.76582723,1.597170663,450
AB,HOK,SEK,HOK,2,2,1,9H,4320,2.322,1.863750376,1.69509381,450
P,HOK,HOK,HOK,2,1,1,10A,4320,1.815,1.456807465,1.288150898,450
AB,HOK,HOK,HOK,2,1,1,10B,4320,1.465,1.175880405,1.007223839,450
P,SEK,HOK,HOK,2,1,1,10C,4320,2.394,1.921541086,1.752884519,450
AB,SEK,HOK,HOK,2,1,1,10D,4320,2.518,2.021069529,1.852412963,450
P,SEK,SEK,HOK,2,1,1,10E,4320,1.789,1.435938597,1.267282031,450
AB,SEK,SEK,HOK,2,1,1,10F,4320,1.99,1.597270994,1.428614428,450
P,HOK,SEK,HOK,2,1,1,10G,4320,2.063,1.655864352,1.487207786,450
AB,HOK,SEK,HOK,2,1,1,10H,4320,2.333,1.872579512,1.703922946,450
P,HOK,HOK,SEK,1,5,1,1A,4320,1.196,0.959967894,0.791311327,450
AB,HOK,HOK,SEK,1,5,1,1B,4320,0.965,0.774556035,0.605899468,450
P,SEK,HOK,SEK,1,5,1,1C,4320,1.281,1.028193037,0.85953647,450
AB,SEK,HOK,SEK,1,5,1,1D,4320,1.072,0.86043945,0.691782884,450
P,SEK,SEK,SEK,1,5,1,1E,4320,0.92,0.738436842,0.569780275,450
AB,SEK,SEK,SEK,1,5,1,1F,4320,1.81,1.452794221,1.284137654,450
P,HOK,SEK,SEK,1,5,1,1G,4320,1.293,1.037824822,0.869168255,450
AB,HOK,SEK,SEK,1,5,1,1H,4320,1.58,1.268185011,1.099528444,450
P,HOK,HOK,SEK,1,4,1,2A,4320,2.366,1.899066921,1.730410354,450
AB,HOK,HOK,SEK,1,4,1,2B,4320,2.135,1.713655062,1.544998495,450
P,SEK,HOK,SEK,1,4,1,2C,4320,2.215,1.777866961,1.609210394,450
AB,SEK,HOK,SEK,1,4,1,2D,4320,1.912,1.534664392,1.366007826,450
P,SEK,SEK,SEK,1,4,1,2E,4320,1.555,1.248118792,1.079462225,450
AB,SEK,SEK,SEK,1,4,1,2F,4320,2.416,1.939199358,1.770542791,450
P,HOK,SEK,SEK,1,4,1,2G,4320,1.705,1.368516103,1.199859536,450
AB,HOK,SEK,SEK,1,4,1,2H,4320,2.28,1.830039129,1.661382562,450
P,HOK,HOK,SEK,1,3,1,3A,4320,1.03,0.826728203,0.658071636,450
AB,HOK,HOK,SEK,1,3,1,3B,4320,1.85,1.484900171,1.316243604,450
P,SEK,HOK,SEK,1,3,1,3C,4320,1.657,1.329988964,1.161332397,450
AB,SEK,HOK,SEK,1,3,1,3D,4320,0.987,0.792214307,0.623557741,450
P,SEK,SEK,SEK,1,3,1,3E,4320,2.14,1.717668305,1.549011739,450
AB,SEK,SEK,SEK,1,3,1,3F,4320,0.893,0.716765326,0.548108759,450
P,HOK,SEK,SEK,1,3,1,3G,4320,1.297,1.041035417,0.87237885,450
AB,HOK,SEK,SEK,1,3,1,3H,4320,1.511,1.212802247,1.044145681,450
P,HOK,HOK,SEK,1,2,1,4A,4320,1.363,1.094010234,0.925353667,450
AB,HOK,HOK,SEK,1,2,1,4B,4320,2.168,1.74014247,1.571485903,450
P,SEK,HOK,SEK,1,2,1,4C,4320,1.561,1.252934684,1.084278118,450
AB,SEK,HOK,SEK,1,2,1,4D,4320,1.967,1.578810073,1.410153507,450
P,SEK,SEK,SEK,1,2,1,4E,4320,2.287,1.83565767,1.667001104,450
AB,SEK,SEK,SEK,1,2,1,4F,4320,2.237,1.795525233,1.626868667,450
P,HOK,SEK,SEK,1,2,1,4G,4320,2.685,2.155111869,1.986455302,450
AB,HOK,SEK,SEK,1,2,1,4H,4320,1.659,1.331594261,1.162937694,450
P,HOK,HOK,SEK,1,1,1,5A,4320,1.403,1.126116183,0.957459617,450
AB,HOK,HOK,SEK,1,1,1,5B,4320,2.328,1.868566269,1.699909702,450
P,SEK,HOK,SEK,1,1,1,5C,4320,2.292,1.839670914,1.671014347,450
AB,SEK,HOK,SEK,1,1,1,5D,4320,2.037,1.634995485,1.466338918,450
P,SEK,SEK,SEK,1,1,1,5E,4320,1.836,1.473663088,1.305006522,450
AB,SEK,SEK,SEK,1,1,1,5F,4320,2.343,1.880606,1.711949433,450
P,HOK,SEK,SEK,1,1,1,5G,4320,1.746,1.401424702,1.232768135,450
AB,HOK,SEK,SEK,1,1,1,5H,4320,1.883,1.511387579,1.342731012,450
P,HOK,HOK,HOK,1,5,1,6A,4320,1.656,1.329186315,1.160529748,450
AB,HOK,HOK,HOK,1,5,1,6B,4320,2.407,1.931975519,1.763318953,450
P,SEK,HOK,HOK,1,5,1,6C,4320,1.942,1.558743855,1.390087288,450
AB,SEK,HOK,HOK,1,5,1,6D,4320,1.637,1.313935989,1.145279422,450
P,SEK,SEK,HOK,1,5,1,6E,4320,1.404,1.126918832,0.958262266,450
AB,SEK,SEK,HOK,1,5,1,6F,4320,1.974,1.584428614,1.415772048,450
P,HOK,SEK,HOK,1,5,1,6G,4320,1.484,1.191130731,1.022474165,450
AB,HOK,SEK,HOK,1,5,1,6H,4320,1.809,1.451991572,1.283335006,450
P,HOK,HOK,HOK,1,4,1,7A,4320,1.767,1.418280325,1.249623758,450
AB,HOK,HOK,HOK,1,4,1,7B,4320,1.767,1.418280325,1.249623758,450
P,SEK,HOK,HOK,1,4,1,7C,4320,1.35,1.0835758,0.914919234,450
AB,SEK,HOK,HOK,1,4,1,7D,4320,2.471,1.983345039,1.814688472,450
P,SEK,SEK,HOK,1,4,1,7E,4320,1.369,1.098826126,0.93016956,450
AB,SEK,SEK,HOK,1,4,1,7F,4320,1.173,0.941506973,0.772850406,450
P,HOK,SEK,HOK,1,4,1,7G,4320,1.519,1.219223437,1.050566871,450
AB,HOK,SEK,HOK,1,4,1,7H,4320,1.349,1.082773151,0.914116585,450
P,HOK,HOK,HOK,1,3,1,8A,4320,1.766,1.417477676,1.24882111,450
AB,HOK,HOK,HOK,1,3,1,8B,4320,2.548,2.045148992,1.876492425,450
P,SEK,HOK,HOK,1,3,1,8C,4320,2.049,1.64462727,1.475970703,450
AB,SEK,HOK,HOK,1,3,1,8D,4320,2.095,1.681549112,1.512892545,450
P,SEK,SEK,HOK,1,3,1,8E,4320,2.328,1.868566269,1.699909702,450
AB,SEK,SEK,HOK,1,3,1,8F,4320,1.439,1.155011538,0.986354971,450
P,HOK,SEK,HOK,1,3,1,8G,4320,1.225,0.983244708,0.814588141,450
AB,HOK,SEK,HOK,1,3,1,8H,4320,1.903,1.527440554,1.358783987,450
P,HOK,HOK,HOK,1,2,1,9A,4320,1.387,1.113273804,0.944617237,450
AB,HOK,HOK,HOK,1,2,1,9B,4320,1.733,1.390990268,1.222333701,450
P,SEK,HOK,HOK,1,2,1,9C,4320,2.179,1.748971606,1.58031504,450
AB,SEK,HOK,HOK,1,2,1,9D,4320,1.843,1.479281629,1.310625063,450
P,SEK,SEK,HOK,1,2,1,9E,4320,1.559,1.251329387,1.08267282,450
AB,SEK,SEK,HOK,1,2,1,9FR,4320,1.82,1.460820708,1.292164142,450
P,HOK,SEK,HOK,1,2,1,9G,4320,2.09,1.677535868,1.508879302,450
AB,HOK,SEK,HOK,1,2,1,9H,4320,2.463,1.976923849,1.808267282,450
P,HOK,HOK,HOK,1,1,1,10A,4320,2.074,1.664693489,1.496036922,450
AB,HOK,HOK,HOK,1,1,1,10B,4320,3.002,2.40955152,2.240894953,450
P,SEK,HOK,HOK,1,1,1,10C,4320,2.868,2.301996589,2.133340022,450
AB,SEK,HOK,HOK,1,1,1,10D,4320,2.071,1.662285542,1.493628976,450
P,SEK,SEK,HOK,1,1,1,10E,4320,1.471,1.180696298,1.012039731,450
AB,SEK,SEK,HOK,1,1,1,10F,4320,2.781,2.232166148,2.063509582,450
P,HOK,SEK,HOK,1,1,1,10G,4320,2.17,1.741747768,1.573091201,450
AB,HOK,SEK,HOK,1,1,1,10H,4320,2.893,2.322062807,2.153406241,450
